timestamp,machine_id,event_type,event_detail,n_cpus,nomralized_mem,normalized_disk_space
0,1148,add,,64,0.690005953,1
0,1149,add,,64,0.690005953,1
0,1150,add,,64,0.690005953,1
0,1,add,,64,0.689969715,1
0,2,add,,64,0.689969715,1
0,3,add,,64,0.689969715,1
0,4,add,,64,0.689969715,1
0,5,add,,64,0.689969715,1
0,6,add,,64,0.689969715,1
0,7,add,,64,0.689969715,1
0,8,add,,64,0.689969715,1
0,9,add,,64,0.689969715,1
0,10,add,,64,0.689969715,1
0,11,add,,64,0.689969715,1
0,12,add,,64,0.689969715,1
0,13,add,,64,0.689969715,1
0,14,add,,64,0.689969715,1
0,15,add,,64,0.689969715,1
0,16,add,,64,0.689969715,1
0,17,add,,64,0.689969715,1
0,18,add,,64,0.689969715,1
0,19,add,,64,0.689969715,1
0,20,add,,64,0.689969715,1
0,21,add,,64,0.689969715,1
0,22,add,,64,0.689969715,1
0,23,add,,64,0.689969715,1
0,24,add,,64,0.689969715,1
0,25,add,,64,0.689969715,1
0,26,add,,64,0.689969715,1
0,27,add,,64,0.689969715,1
0,28,add,,64,0.689969715,1
0,29,add,,64,0.689969715,1
0,30,add,,64,0.689969715,1
0,31,add,,64,0.689969715,1
0,32,add,,64,0.689969715,1
0,33,add,,64,0.689969715,1
0,34,add,,64,0.689969715,1
0,35,add,,64,0.689969715,1
0,36,add,,64,0.689969715,1
0,37,add,,64,0.689969715,1
0,38,add,,64,0.689969715,1
0,39,add,,64,0.689969715,1
0,40,add,,64,0.689969715,1
0,41,add,,64,0.689969715,1
0,42,add,,64,0.689969715,1
0,43,add,,64,0.689969715,1
0,44,add,,64,0.689969715,1
0,45,add,,64,0.689969715,1
0,46,add,,64,0.689969715,1
0,47,add,,64,0.689969715,1
0,48,add,,64,0.689969715,1
0,49,add,,64,0.689969715,1
0,50,add,,64,0.689969715,1
0,51,add,,64,0.689969715,1
0,52,add,,64,0.689969715,1
0,53,add,,64,0.689969715,1
0,54,add,,64,0.689969715,1
0,55,add,,64,0.689969715,1
0,56,add,,64,0.689969715,1
0,57,add,,64,0.689969715,1
0,58,add,,64,0.689969715,1
0,59,add,,64,0.689969715,1
0,60,add,,64,0.689969715,1
0,61,add,,64,0.689969715,1
0,62,add,,64,0.689969715,1
0,63,add,,64,0.689969715,1
0,64,add,,64,0.689969715,1
0,65,add,,64,0.689969715,1
0,66,add,,64,0.689969715,1
0,67,add,,64,0.689969715,1
0,68,add,,64,0.689969715,1
0,69,add,,64,0.689969715,1
0,70,add,,64,0.689969715,1
0,71,add,,64,0.689969715,1
0,72,add,,64,0.689969715,1
0,73,add,,64,0.689969715,1
0,74,add,,64,0.689969715,1
0,75,add,,64,0.689969715,1
0,76,add,,64,0.689969715,1
0,77,add,,64,0.689969715,1
0,78,add,,64,0.689969715,1
0,79,add,,64,0.689969715,1
0,80,add,,64,0.689969715,1
0,81,add,,64,0.689969715,1
0,82,add,,64,0.689969715,1
0,83,add,,64,0.689969715,1
0,84,add,,64,0.689969715,1
0,85,add,,64,0.689969715,1
0,86,add,,64,0.689969715,1
0,87,add,,64,0.689969715,1
0,88,add,,64,0.689969715,1
0,89,add,,64,0.689969715,1
0,90,add,,64,0.689969715,1
0,91,add,,64,0.689969715,1
0,92,add,,64,0.689969715,1
0,93,add,,64,0.689969715,1
0,94,add,,64,0.689969715,1
0,95,add,,64,0.689969715,1
0,96,add,,64,0.689969715,1
0,97,add,,64,0.689969715,1
0,98,add,,64,0.689969715,1
0,99,add,,64,0.689969715,1
0,100,add,,64,0.689969715,1
0,101,add,,64,0.689969715,1
0,102,add,,64,0.689969715,1
0,103,add,,64,0.689969715,1
0,104,add,,64,0.689969715,1
0,105,add,,64,0.689969715,1
0,106,add,,64,0.689969715,1
0,107,add,,64,0.689969715,1
0,108,add,,64,0.689969715,1
0,109,add,,64,0.689969715,1
0,110,add,,64,0.689969715,1
0,111,add,,64,0.689969715,1
0,112,add,,64,0.689969715,1
0,113,add,,64,0.689969715,1
0,114,add,,64,0.689969715,1
0,115,add,,64,0.689969715,1
0,116,add,,64,0.689969715,1
0,117,add,,64,0.689969715,1
0,118,add,,64,0.689969715,1
0,119,add,,64,0.689969715,1
0,120,add,,64,0.689969715,1
0,121,add,,64,0.689969715,1
0,122,add,,64,0.689969715,1
0,123,add,,64,0.689969715,1
0,124,add,,64,0.689969715,1
0,125,add,,64,0.689969715,1
0,126,add,,64,0.689969715,1
0,127,add,,64,0.689969715,1
0,128,add,,64,0.689969715,1
0,129,add,,64,0.689969715,1
0,130,add,,64,0.689969715,1
0,131,add,,64,0.689969715,1
0,132,add,,64,0.689969715,1
0,133,add,,64,0.689969715,1
0,134,add,,64,0.689969715,1
0,135,add,,64,0.689969715,1
0,136,add,,64,0.689969715,1
0,137,add,,64,0.689969715,1
0,138,add,,64,0.689969715,1
0,139,add,,64,0.689969715,1
0,140,add,,64,0.689969715,1
0,141,add,,64,0.689969715,1
0,142,add,,64,0.689969715,1
0,143,add,,64,0.689969715,1
0,144,add,,64,0.689969715,1
0,145,add,,64,0.689969715,1
0,146,add,,64,0.689969715,1
0,147,add,,64,0.689969715,1
0,148,add,,64,0.689969715,1
0,149,add,,64,0.689969715,1
0,150,add,,64,0.689969715,1
0,151,add,,64,0.689969715,1
0,152,add,,64,0.689969715,1
0,153,add,,64,0.689969715,1
0,154,add,,64,0.689969715,1
0,155,add,,64,0.689969715,1
0,156,add,,64,0.689969715,1
0,157,add,,64,0.689969715,1
0,158,add,,64,0.689969715,1
0,159,add,,64,0.689969715,1
0,160,add,,64,0.689969715,1
0,161,add,,64,0.689969715,1
0,162,add,,64,0.689969715,1
0,163,add,,64,0.689969715,1
0,164,add,,64,0.689969715,1
0,165,add,,64,0.689969715,1
0,166,add,,64,0.689969715,1
0,167,add,,64,0.689969715,1
0,168,add,,64,0.689969715,1
0,169,add,,64,0.689969715,1
0,170,add,,64,0.689969715,1
0,171,add,,64,0.689969715,1
0,172,add,,64,0.689969715,1
0,173,add,,64,0.689969715,1
0,174,add,,64,0.689969715,1
0,175,add,,64,0.689969715,1
0,176,add,,64,0.689969715,1
0,177,add,,64,0.689969715,1
0,178,add,,64,0.689969715,1
0,179,add,,64,0.689969715,1
0,180,add,,64,0.689969715,1
0,181,add,,64,0.689969715,1
0,182,add,,64,0.689969715,1
0,183,add,,64,0.689969715,1
0,184,add,,64,0.689969715,1
0,185,add,,64,0.689969715,1
0,186,add,,64,0.689969715,1
0,187,add,,64,0.689969715,1
0,188,add,,64,0.689969715,1
0,189,add,,64,0.689969715,1
0,190,add,,64,0.689969715,1
0,191,add,,64,0.689969715,1
0,192,add,,64,0.689969715,1
0,193,add,,64,0.689969715,1
0,194,add,,64,0.689969715,1
0,195,add,,64,0.689969715,1
0,196,add,,64,0.689969715,1
0,197,add,,64,0.689969715,1
0,198,add,,64,0.689969715,1
0,199,add,,64,0.689969715,1
0,200,add,,64,0.690000777,1
0,201,add,,64,0.690000777,1
0,202,add,,64,0.690000777,1
0,203,add,,64,0.690000777,1
0,204,add,,64,0.690000777,1
0,205,add,,64,0.690000777,1
0,206,add,,64,0.690000777,1
0,207,add,,64,0.690000777,1
0,208,add,,64,0.690000777,1
0,209,add,,64,0.690000777,1
0,210,add,,64,0.690000777,1
0,211,add,,64,0.690000777,1
0,212,add,,64,0.690000777,1
0,213,add,,64,0.690000777,1
0,214,add,,64,0.690000777,1
0,215,add,,64,0.690000777,1
0,216,add,,64,0.690000777,1
0,217,add,,64,0.690000777,1
0,218,add,,64,0.690000777,1
0,219,add,,64,0.690000777,1
0,220,add,,64,0.690000777,1
0,221,add,,64,0.690000777,1
0,222,add,,64,0.690000777,1
0,223,add,,64,0.690000777,1
0,224,add,,64,0.690000777,1
0,225,add,,64,0.690000777,1
0,226,add,,64,0.690000777,1
0,227,add,,64,0.690000777,1
0,228,add,,64,0.690000777,1
0,229,add,,64,0.690000777,1
0,230,add,,64,0.690000777,1
0,231,add,,64,0.690000777,1
0,232,add,,64,0.690000777,1
0,233,add,,64,0.690000777,1
0,234,add,,64,0.690000777,1
0,235,add,,64,0.690000777,1
0,236,add,,64,0.690000777,1
0,237,add,,64,0.690000777,1
0,238,add,,64,0.690000777,1
0,239,add,,64,0.690000777,1
0,240,add,,64,0.690000777,1
0,241,add,,64,0.690000777,1
0,242,add,,64,0.690000777,1
0,243,add,,64,0.690000777,1
0,244,add,,64,0.690000777,1
0,245,add,,64,0.690000777,1
0,246,add,,64,0.690000777,1
0,247,add,,64,0.690000777,1
0,248,add,,64,0.690000777,1
0,249,add,,64,0.690000777,1
0,250,add,,64,0.690000777,1
0,251,add,,64,0.690000777,1
0,252,add,,64,0.690000777,1
0,253,add,,64,0.690000777,1
0,254,add,,64,0.690000777,1
0,255,add,,64,0.690000777,1
0,256,add,,64,0.690000777,1
0,257,add,,64,0.690000777,1
0,258,add,,64,0.690000777,1
0,259,add,,64,0.690000777,1
0,260,add,,64,0.690000777,1
0,261,add,,64,0.690000777,1
0,262,add,,64,0.690000777,1
0,263,add,,64,0.690000777,1
0,264,add,,64,0.690000777,1
0,265,add,,64,0.690000777,1
0,266,add,,64,0.690000777,1
0,267,add,,64,0.690000777,1
0,268,add,,64,0.690000777,1
0,269,add,,64,0.690000777,1
0,270,add,,64,0.690000777,1
0,271,add,,64,0.690000777,1
0,272,add,,64,0.690000777,1
0,273,add,,64,0.690000777,1
0,274,add,,64,0.690000777,1
0,275,add,,64,0.690000777,1
0,276,add,,64,0.689969715,1
0,277,add,,64,0.689969715,1
0,278,add,,64,0.689969715,1
0,279,add,,64,0.689969715,1
0,280,add,,64,0.689969715,1
0,281,add,,64,0.689969715,1
0,282,add,,64,0.689969715,1
0,283,add,,64,0.689969715,1
0,284,add,,64,0.689969715,1
0,285,add,,64,0.689969715,1
0,286,add,,64,0.689969715,1
0,287,add,,64,0.689969715,1
0,288,add,,64,0.689969715,1
0,289,add,,64,0.689969715,1
0,290,add,,64,0.689969715,1
0,291,add,,64,0.689969715,1
0,292,add,,64,0.689969715,1
0,293,add,,64,0.689969715,1
0,294,add,,64,0.689969715,1
0,295,add,,64,0.689969715,1
0,296,add,,64,0.689969715,1
0,297,add,,64,0.689969715,1
0,298,add,,64,0.689969715,1
0,299,add,,64,0.689969715,1
0,300,add,,64,0.689969715,1
0,301,add,,64,0.689969715,1
0,302,add,,64,0.689969715,1
0,303,add,,64,0.689969715,1
0,304,add,,64,0.689969715,1
0,305,add,,64,0.689969715,1
0,306,add,,64,0.689969715,1
0,307,add,,64,0.689969715,1
0,308,add,,64,0.689969715,1
0,309,add,,64,0.689969715,1
0,310,add,,64,0.689969715,1
0,311,add,,64,0.689969715,1
0,312,add,,64,0.689969715,1
0,313,add,,64,0.689969715,1
0,314,add,,64,0.689969715,1
0,315,add,,64,0.689969715,1
0,316,add,,64,0.689969715,1
0,317,add,,64,0.689969715,1
0,318,add,,64,0.689969715,1
0,319,add,,64,0.690000777,1
0,320,add,,64,0.690000777,1
0,321,add,,64,0.690000777,1
0,322,add,,64,0.690000777,1
0,323,add,,64,0.690000777,1
0,324,add,,64,0.690000777,1
0,325,add,,64,0.690000777,1
0,326,add,,64,0.690000777,1
0,327,add,,64,0.690000777,1
0,328,add,,64,0.690000777,1
0,329,add,,64,0.690000777,1
0,330,add,,64,0.690000777,1
0,331,add,,64,0.690000777,1
0,332,add,,64,0.690000777,1
0,333,add,,64,0.690000777,1
0,334,add,,64,0.690000777,1
0,335,add,,64,0.690000777,1
0,336,add,,64,0.690000777,1
0,337,add,,64,0.690000777,1
0,338,add,,64,0.690000777,1
0,339,add,,64,0.690000777,1
0,340,add,,64,0.690000777,1
0,341,add,,64,0.690000777,1
0,342,add,,64,0.690000777,1
0,343,add,,64,0.690000777,1
0,344,add,,64,0.690000777,1
0,345,add,,64,0.690000777,1
0,346,add,,64,0.690000777,1
0,347,add,,64,0.690000777,1
0,348,add,,64,0.690000777,1
0,349,add,,64,0.690000777,1
0,350,add,,64,0.690000777,1
0,351,add,,64,0.690000777,1
0,352,add,,64,0.690000777,1
0,353,add,,64,0.690000777,1
0,354,add,,64,0.690000777,1
0,355,add,,64,0.690000777,1
0,356,add,,64,0.690000777,1
0,357,add,,64,0.690000777,1
0,358,add,,64,0.690000777,1
0,359,add,,64,0.690000777,1
0,360,add,,64,0.690000777,1
0,361,add,,64,0.690000777,1
0,362,add,,64,0.690000777,1
0,363,add,,64,0.690000777,1
0,364,add,,64,0.690000777,1
0,365,add,,64,0.690000777,1
0,366,add,,64,0.690000777,1
0,367,add,,64,0.690000777,1
0,368,add,,64,0.690000777,1
0,369,add,,64,0.690000777,1
0,370,add,,64,0.690000777,1
0,371,add,,64,0.690000777,1
0,372,add,,64,0.690000777,1
0,373,add,,64,0.690000777,1
0,374,add,,64,0.690000777,1
0,375,add,,64,0.690000777,1
0,376,add,,64,0.690000777,1
0,377,add,,64,0.690000777,1
0,378,add,,64,0.690000777,1
0,379,add,,64,0.690000777,1
0,380,add,,64,0.690000777,1
0,381,add,,64,0.690000777,1
0,382,add,,64,0.690000777,1
0,383,add,,64,0.690000777,1
0,384,add,,64,0.690000777,1
0,385,add,,64,0.690000777,1
0,386,add,,64,0.690000777,1
0,387,add,,64,0.690000777,1
0,388,add,,64,0.690000777,1
0,389,add,,64,0.690000777,1
0,390,add,,64,0.690000777,1
0,391,add,,64,0.690000777,1
0,392,add,,64,0.689969715,1
0,393,add,,64,0.689969715,1
0,394,add,,64,0.689969715,1
0,395,add,,64,0.689969715,1
0,396,add,,64,0.689969715,1
0,397,add,,64,0.689969715,1
0,398,add,,64,0.689969715,1
0,399,add,,64,0.689969715,1
0,400,add,,64,0.689969715,1
0,401,add,,64,0.689969715,1
0,402,add,,64,0.689969715,1
0,403,add,,64,0.689969715,1
0,404,add,,64,0.689969715,1
0,405,add,,64,0.689969715,1
0,406,add,,64,0.689969715,1
0,407,add,,64,0.689969715,1
0,408,add,,64,0.689969715,1
0,409,add,,64,0.689969715,1
0,410,add,,64,0.689969715,1
0,411,add,,64,0.689969715,1
0,412,add,,64,0.689969715,1
0,413,add,,64,0.689969715,1
0,414,add,,64,0.689969715,1
0,415,add,,64,0.689969715,1
0,416,add,,64,0.689969715,1
0,417,add,,64,0.689969715,1
0,418,add,,64,0.690000777,1
0,419,add,,64,0.690000777,1
0,420,add,,64,0.690000777,1
0,421,add,,64,0.690000777,1
0,422,add,,64,0.690000777,1
0,423,add,,64,0.690000777,1
0,424,add,,64,0.690000777,1
0,425,add,,64,0.690000777,1
0,426,add,,64,0.690000777,1
0,427,add,,64,0.690000777,1
0,428,add,,64,0.690000777,1
0,429,add,,64,0.690000777,1
0,430,add,,64,0.690000777,1
0,431,add,,64,0.689969715,1
0,432,add,,64,0.689969715,1
0,433,add,,64,0.689969715,1
0,434,add,,64,0.689969715,1
0,435,add,,64,0.689969715,1
0,436,add,,64,0.689969715,1
0,437,add,,64,0.689969715,1
0,438,add,,64,0.690000777,1
0,439,add,,64,0.689969715,1
0,440,add,,64,0.689969715,1
0,441,add,,64,0.689969715,1
0,442,add,,64,0.689969715,1
0,443,add,,64,0.689969715,1
0,444,add,,64,0.689969715,1
0,445,add,,64,0.690000777,1
0,446,add,,64,0.689969715,1
0,447,add,,64,0.689969715,1
0,448,add,,64,0.689969715,1
0,449,add,,64,0.689969715,1
0,450,add,,64,0.690000777,1
0,451,add,,64,0.689969715,1
0,452,add,,64,0.690000777,1
0,453,add,,64,0.689969715,1
0,454,add,,64,0.690000777,1
0,455,add,,64,0.689969715,1
0,456,add,,64,0.689969715,1
0,457,add,,64,0.689969715,1
0,458,add,,64,0.690000777,1
0,459,add,,64,0.690000777,1
0,460,add,,64,0.689969715,1
0,461,add,,64,0.689969715,1
0,462,add,,64,0.689969715,1
0,463,add,,64,0.690000777,1
0,464,add,,64,0.689969715,1
0,465,add,,64,0.689969715,1
0,466,add,,64,0.689969715,1
0,467,add,,64,0.689969715,1
0,468,add,,64,0.689969715,1
0,469,add,,64,0.689969715,1
0,470,add,,64,0.689969715,1
0,471,add,,64,0.689969715,1
0,472,add,,64,0.689969715,1
0,473,add,,64,0.689969715,1
0,474,add,,64,0.689969715,1
0,475,add,,64,0.689969715,1
0,476,add,,64,0.689969715,1
0,477,add,,64,0.689969715,1
0,478,add,,64,0.999958585,1
0,479,add,,64,0.689969715,1
0,480,add,,64,0.689969715,1
0,481,add,,64,0.689969715,1
0,482,add,,64,0.689969715,1
0,483,add,,64,0.689969715,1
0,484,add,,64,0.689969715,1
0,485,add,,64,0.689969715,1
0,486,add,,64,0.689969715,1
0,487,add,,64,0.689969715,1
0,488,add,,64,0.689969715,1
0,489,add,,64,0.689969715,1
0,490,add,,64,0.689969715,1
0,491,add,,64,0.689969715,1
0,492,add,,64,0.689969715,1
0,493,add,,64,0.689969715,1
0,494,add,,64,0.689969715,1
0,495,add,,64,0.689969715,1
0,496,add,,64,0.689969715,1
0,497,add,,64,0.689969715,1
0,498,add,,64,0.689969715,1
0,499,add,,64,0.689969715,1
0,500,add,,64,0.689969715,1
0,501,add,,64,0.689969715,1
0,502,add,,64,0.689969715,1
0,503,add,,64,0.689969715,1
0,504,add,,64,0.689969715,1
0,505,add,,64,0.689969715,1
0,506,add,,64,0.689969715,1
0,507,add,,64,0.690000777,1
0,508,add,,64,0.690000777,1
0,509,add,,64,0.690000777,1
0,510,add,,64,0.690000777,1
0,511,add,,64,0.690000777,1
0,512,add,,64,0.690000777,1
0,513,add,,64,0.690000777,1
0,514,add,,64,0.690000777,1
0,515,add,,64,0.690000777,1
0,516,add,,64,0.690000777,1
0,517,add,,64,0.690000777,1
0,518,add,,64,0.690000777,1
0,519,add,,64,0.690000777,1
0,520,add,,64,0.690000777,1
0,521,add,,64,0.690000777,1
0,522,add,,64,0.690000777,1
0,523,add,,64,0.690000777,1
0,524,add,,64,0.690000777,1
0,525,add,,64,0.690000777,1
0,526,add,,64,0.690000777,1
0,527,add,,64,0.690000777,1
0,528,add,,64,0.690000777,1
0,529,add,,64,0.690000777,1
0,530,add,,64,0.690000777,1
0,531,add,,64,0.690000777,1
0,532,add,,64,0.689969715,1
0,533,add,,64,0.689969715,1
0,534,add,,64,0.690000777,1
0,535,add,,64,0.690000777,1
0,536,add,,64,0.690000777,1
0,537,add,,64,0.690000777,1
0,538,add,,64,0.690000777,1
0,539,add,,64,0.690000777,1
0,540,add,,64,0.690000777,1
0,541,add,,64,0.690000777,1
0,542,add,,64,0.690000777,1
0,543,add,,64,0.690000777,1
0,544,add,,64,0.690000777,1
0,545,add,,64,0.690000777,1
0,546,add,,64,0.690000777,1
0,547,add,,64,0.690000777,1
0,548,add,,64,0.690000777,1
0,549,add,,64,0.690000777,1
0,550,add,,64,1,1
0,551,add,,64,0.690000777,1
0,552,add,,64,0.690000777,1
0,553,add,,64,0.690000777,1
0,554,add,,64,0.690000777,1
0,555,add,,64,0.690000777,1
0,556,add,,64,1,1
0,557,add,,64,0.690000777,1
0,558,add,,64,0.690000777,1
0,559,add,,64,0.690000777,1
0,560,add,,64,0.690000777,1
0,561,add,,64,0.690000777,1
0,562,add,,64,0.690000777,1
0,563,add,,64,0.690000777,1
0,564,add,,64,0.690000777,1
0,565,add,,64,0.690000777,1
0,566,add,,64,0.690000777,1
0,567,add,,64,0.690000777,1
0,568,add,,64,0.690000777,1
0,569,add,,64,0.690000777,1
0,570,add,,64,0.689969715,1
0,571,add,,64,0.690000777,1
0,572,add,,64,0.690000777,1
0,573,add,,64,0.690000777,1
0,574,add,,64,0.690000777,1
0,575,add,,64,0.690000777,1
0,576,add,,64,0.690000777,1
0,577,add,,64,0.689969715,1
0,578,add,,64,0.689969715,1
0,579,add,,64,0.689969715,1
0,580,add,,64,0.689969715,1
0,581,add,,64,0.689969715,1
0,582,add,,64,0.689969715,1
0,583,add,,64,0.689969715,1
0,584,add,,64,0.689969715,1
0,585,add,,64,0.689969715,1
0,586,add,,64,0.689969715,1
0,587,add,,64,0.689969715,1
0,588,add,,64,0.689969715,1
0,589,add,,64,0.689969715,1
0,590,add,,64,0.689969715,1
0,591,add,,64,0.689969715,1
0,592,add,,64,0.689969715,1
0,593,add,,64,0.689969715,1
0,594,add,,64,0.689969715,1
0,595,add,,64,0.689969715,1
0,596,add,,64,0.689969715,1
0,597,add,,64,0.689969715,1
0,598,add,,64,0.689969715,1
0,599,add,,64,0.689969715,1
0,600,add,,64,0.689969715,1
0,601,add,,64,0.689969715,1
0,602,add,,64,0.689969715,1
0,603,add,,64,0.689969715,1
0,604,add,,64,0.689969715,1
0,605,add,,64,0.689969715,1
0,606,add,,64,0.689969715,1
0,607,add,,64,0.689969715,1
0,608,add,,64,0.689969715,1
0,609,add,,64,0.689969715,1
0,610,add,,64,0.689969715,1
0,611,add,,64,0.689969715,1
0,612,add,,64,0.689969715,1
0,613,add,,64,0.689969715,1
0,614,add,,64,0.689969715,1
0,615,add,,64,0.689969715,1
0,616,add,,64,0.689969715,1
0,617,add,,64,0.689969715,1
0,618,add,,64,0.689969715,1
0,619,add,,64,0.689969715,1
0,620,add,,64,0.689969715,1
0,621,add,,64,0.689969715,1
0,622,add,,64,0.689969715,1
0,623,add,,64,0.689969715,1
0,624,add,,64,0.689969715,1
0,625,add,,64,0.689969715,1
0,626,add,,64,0.689969715,1
0,627,add,,64,0.689969715,1
0,628,add,,64,0.689969715,1
0,629,add,,64,0.689969715,1
0,630,add,,64,0.689969715,1
0,631,add,,64,0.689969715,1
0,632,add,,64,0.689969715,1
0,633,add,,64,0.689969715,1
0,634,add,,64,0.689969715,1
0,635,add,,64,0.689969715,1
0,636,add,,64,0.689969715,1
0,637,add,,64,0.689969715,1
0,638,add,,64,0.689969715,1
0,639,add,,64,0.689969715,1
0,640,add,,64,0.689969715,1
0,641,add,,64,0.689969715,1
0,642,add,,64,0.689969715,1
0,643,add,,64,0.689969715,1
0,644,add,,64,0.689969715,1
0,645,add,,64,0.689969715,1
0,646,add,,64,0.689969715,1
0,647,add,,64,0.689969715,1
0,648,add,,64,0.689969715,1
0,649,add,,64,0.689969715,1
0,650,add,,64,0.689969715,1
0,651,add,,64,0.689969715,1
0,652,add,,64,0.689969715,1
0,653,add,,64,0.689969715,1
0,654,add,,64,0.689969715,1
0,655,add,,64,0.689969715,1
0,656,add,,64,0.689969715,1
0,657,add,,64,0.689969715,1
0,658,add,,64,0.689969715,1
0,659,add,,64,0.689969715,1
0,660,add,,64,0.689969715,1
0,661,add,,64,0.689969715,1
0,662,add,,64,0.689969715,1
0,663,add,,64,0.689969715,1
0,664,add,,64,0.689969715,1
0,665,add,,64,0.689969715,1
0,666,add,,64,0.689969715,1
0,667,add,,64,0.689969715,1
0,668,add,,64,0.689969715,1
0,669,add,,64,0.689969715,1
0,670,add,,64,0.689969715,1
0,671,add,,64,0.689969715,1
0,672,add,,64,0.689969715,1
0,673,add,,64,0.689969715,1
0,674,add,,64,0.689969715,1
0,675,add,,64,0.689969715,1
0,676,add,,64,0.689969715,1
0,677,add,,64,0.689969715,1
0,678,add,,64,0.689969715,1
0,679,add,,64,0.689969715,1
0,680,add,,64,0.689969715,1
0,681,add,,64,0.689969715,1
0,682,add,,64,0.689969715,1
0,683,add,,64,0.689969715,1
0,684,add,,64,0.689969715,1
0,685,add,,64,0.689969715,1
